epoch,acc,acc_a,acc_b,acc_c,acc_d,acc_e,loss,lr,val_F1,val_acc,val_loss,val_macc,val_precision,val_sensitivity,val_specificity
0,0.6391537703140566,0.65,0.5204081632653061,0.8571428571428571,0.6,0.8426966292134831,0.8460222881665942,0.0009633665322326124,0.7185574928145074,0.7047690020210696,0.5759568306799262,0.6745085833747818,0.6122448635985025,0.8695651480781403,0.47945201867142323
1,0.6697128103498333,0.7125,0.5918367346938775,0.8571428571428571,0.6,0.8539325842696629,0.6043408614404527,0.0008295816951431334,0.7412085823054902,0.7299552895184246,0.5520575164238494,0.7182350046026285,0.6628571011918394,0.8405796431422023,0.5958903660630546
2,0.6819322434542618,0.6375,0.5306122448979592,0.8571428571428571,0.5,0.898876404494382,0.5897852112338514,0.0007083056261762977,0.7471857428404065,0.6864381536796977,0.5852488942677502,0.690788113409661,0.6100917123348218,0.9637680391199389,0.4178081876993831
3,0.6883660927570698,0.6625,0.5510204081632653,0.8571428571428571,0.5,0.8876404494382022,0.5801852407414562,0.0006164333317428827,0.7492742216982076,0.7029806274348862,0.5664267336558301,0.700466492716031,0.6220095366406464,0.9420289104179854,0.45890407501407654
4,0.6923253842598721,0.675,0.5816326530612245,0.8571428571428571,0.5,0.8539325842696629,0.5763829641265382,0.0005455291830003262,0.7455567667477168,0.7208643807250945,0.5529980663482195,0.7030970266291843,0.6299999653500019,0.9130434054820474,0.49315064777632106
5,0.6978600287427468,0.6625,0.5204081632653061,0.8571428571428571,0.5,0.9325842696629213,0.5703668964303024,0.0004892426659353077,0.751439764078567,0.7213114768866278,0.5473196390799723,0.7038911499922554,0.6249999669471171,0.9420289104179854,0.46575338956652546
6,0.6994981155989809,0.65,0.5306122448979592,0.8571428571428571,0.5,0.898876404494382,0.5656983120229043,0.0004434840229805559,0.746433450804326,0.7138599103591481,0.5562633997281866,0.6938157090043499,0.6150234424166298,0.9492752866519699,0.43835613135672985
7,0.7053603774481166,0.6625,0.5408163265306123,0.8571428571428571,0.5,0.9438202247191011,0.5606436079663245,0.00040555273881182075,0.7608015984884176,0.7311475408192718,0.5378750459847613,0.7145621835024644,0.6315789141274256,0.9565216628859544,0.47260270411897437
8,0.7064826414207194,0.7,0.6224489795918368,0.8571428571428571,0.5,0.8764044943820225,0.5578807600992387,0.00037359874113462865,0.7607307743989986,0.7254843510598522,0.5479859052622904,0.7300972231574442,0.6595744294929855,0.8985506530140783,0.56164379330081
9,0.7094939339614622,0.6625,0.6020408163265306,0.8571428571428571,0.4,0.8426966292134831,0.5552698915247037,0.0003463123575784266,0.7402931294836576,0.7178837558485002,0.5458883479148727,0.6992753076714242,0.6294415892189975,0.8985506530140783,0.49999996232877
10,0.7129234610018697,0.6875,0.5816326530612245,0.8571428571428571,0.4,0.9550561797752809,0.5518373161217799,0.000322740466799587,0.7701438737904798,0.7321907608435335,0.5283928331315251,0.7345145346375077,0.654822298461699,0.9347825341840009,0.5342465350910145
11,0.713055902734455,0.675,0.5612244897959183,0.8571428571428571,0.4,0.9325842696629213,0.5512458731045239,0.00030217296443879604,0.7602285740938332,0.7374068569453036,0.5261315502526153,0.7175897790971533,0.6372548675990022,0.9420289104179854,0.49315064777632106
12,0.7147218714893139,0.65,0.5612244897959183,0.8571428571428571,0.4,0.9213483146067416,0.5488116642462564,0.0002840698871295899,0.7550379100933102,0.7102831614532699,0.5482178626112896,0.7075143381092477,0.626794225384036,0.9492752866519699,0.46575338956652546
13,0.7172103705440092,0.6875,0.5816326530612245,0.8571428571428571,0.4,0.9325842696629213,0.5464890045957155,0.0002680132747627795,0.7641737249291061,0.731594635592843,0.5342787141660464,0.7274666892442909,0.6497461566131588,0.9275361579500164,0.5273972205385655
14,0.7171964293641059,0.6625,0.6020408163265306,0.8571428571428571,0.5,0.9101123595505618,0.5474436420593637,0.0002536746906116605,0.7590307507996845,0.7141579737228892,0.5531365736630564,0.723644970286531,0.6494844992560336,0.9130434054820474,0.5342465350910145
15,0.7199707225943549,0.7,0.6020408163265306,0.8571428571428571,0.4,0.9662921348314607,0.542827602387073,0.00024079241848085076,0.7781100922570068,0.7400894191910009,0.529136226280702,0.7480146329016377,0.6701570294673962,0.9275361579500164,0.568493107853259
16,0.7190715173257041,0.65,0.5714285714285714,0.8571428571428571,0.4,0.9213483146067416,0.5439606795047727,0.0002291553100803867,0.7543806212539288,0.7184798823205973,0.5435320802488199,0.7105419337039365,0.6323529070790099,0.9347825341840009,0.48630133322387215
17,0.7194897514763661,0.6875,0.5714285714285714,0.8571428571428571,0.4,0.9213483146067416,0.5431817309320945,0.0002185911580454558,0.7610565875014594,0.7277198207582696,0.5373115909525961,0.7208159055326099,0.6417910096532283,0.9347825341840009,0.5068492768812188
18,0.7222013087364382,0.675,0.6326530612244898,0.8571428571428571,0.4,0.9213483146067416,0.5409132064585405,0.00020895809575449675,0.7696915656937738,0.7309985110416853,0.5350939896618379,0.7375421302321965,0.6614582954372852,0.9202897817160319,0.5547944787483612
19,0.7220131035929991,0.675,0.5816326530612245,0.8571428571428571,0.4,0.9101123595505618,0.5406189810053069,0.00020013823814224452,0.7588181752273785,0.7172876276775373,0.549762522099448,0.7173912482563854,0.6386138266101381,0.9347825341840009,0.49999996232877
20,0.7229820140880903,0.7125,0.6020408163265306,0.8571428571428571,0.5,0.9438202247191011,0.539229297528253,0.0001920327777042985,0.7767529913490496,0.743219076365721,0.5176745392215589,0.7478161020608699,0.6719576328490267,0.9202897817160319,0.5753424224057079
21,0.7246688955102392,0.6875,0.5714285714285714,0.8571428571428571,0.4,0.9662921348314607,0.5375575800163384,0.00018455828831065446,0.7673662020982089,0.7441132622708507,0.5192521945663607,0.7341174729559721,0.6580310505785412,0.9202897817160319,0.5479451641959123
22,0.7237418085050005,0.7125,0.6224489795918368,0.8571428571428571,0.5,0.9101123595505618,0.5382419606349,0.00017764385847840458,0.7743848302349076,0.7350223534108985,0.5289607400910155,0.7443914447846455,0.6684210139335203,0.9202897817160319,0.568493107853259
23,0.7235745142963032,0.7,0.6224489795918368,0.8571428571428571,0.5,0.9662921348314607,0.5378189456981378,0.00017122880672104657,0.7865799513675861,0.7356184772292121,0.532202369210084,0.7584871355710789,0.6789473291135757,0.9347825341840009,0.5821917369581568
24,0.7257075128521395,0.7125,0.5816326530612245,0.8571428571428571,0.5,0.9213483146067416,0.5361638224458953,0.0001652609498705715,0.7659520383593467,0.735916540604057,0.5247346250182114,0.7339189421152044,0.6596858258819681,0.9130434054820474,0.5547944787483612
25,0.7264812483243093,0.675,0.5816326530612245,0.8571428571428571,0.4,0.9213483146067416,0.5345515337313433,0.0001596950605744496,0.7596385475634075,0.7247391945603352,0.5381923190771911,0.7206173746918421,0.6432160448473543,0.9275361579500164,0.5136985914336678
26,0.7265718648095651,0.675,0.5510204081632653,0.8571428571428571,0.4,0.9550561797752809,0.5339588323356417,0.00015449186321347952,0.7596385475634075,0.727421757150247,0.5387075801009393,0.7206173746918421,0.6432160448473543,0.9275361579500164,0.5136985914336678
27,0.7284887757125832,0.6875,0.6020408163265306,0.8571428571428571,0.4,0.9325842696629213,0.5321908120404024,0.00014961704437155277,0.7673662020982089,0.7315946339272884,0.5245058610702236,0.7341174729559721,0.6580310505785412,0.9202897817160319,0.5479451641959123
28,0.7271643649429917,0.725,0.6632653061224489,0.8571428571428571,0.5,0.9101123595505618,0.5323305895068265,0.00014504045248031616,0.7781295628836011,0.7348733235444823,0.5243497610913836,0.7603235461211608,0.6994219208460051,0.8768115243121248,0.6438355679301969
29,0.7278683940170699,0.7,0.6224489795918368,0.8571428571428571,0.5,0.9101123595505618,0.5327581022260379,0.0001407355157425627,0.7692253422197924,0.7292101332465334,0.5362894630889601,0.7405697258268854,0.6684491585404239,0.9057970292480629,0.5753424224057079
30,0.7282587471540779,0.7,0.5918367346938775,0.8571428571428571,0.4,0.9550561797752809,0.5318857532248543,0.00013667879102285951,0.776114022651858,0.7274217583161353,0.531569775477074,0.7415623800307244,0.6598984403102394,0.9420289104179854,0.5410958496434634
31,0.7278962765264492,0.7125,0.6122448979591837,0.8571428571428571,0.4,0.9775280898876404,0.5292339395998114,0.0001328493672190234,0.7865799513675861,0.7415797295362513,0.5224023272579011,0.7584871355710789,0.6789473291135757,0.9347825341840009,0.5821917369581568
32,0.7279868940587125,0.7125,0.6020408163265306,0.8571428571428571,0.5,0.9775280898876404,0.530639424352953,0.000129228676087223,0.7826032544639918,0.752757079754963,0.5106168521898514,0.7578915430487755,0.6847825677575639,0.9130434054820474,0.6027396806155035
33,0.7288512469135733,0.6875,0.5816326530612245,0.8571428571428571,0.5,0.9325842696629213,0.5298248895512919,0.0001258001138921827,0.7664616812734333,0.7205663202816257,0.5407602793680041,0.7308913465205155,0.6530611878384027,0.9275361579500164,0.5342465350910145
34,0.7299038049991238,0.7125,0.6224489795918368,0.8571428571428571,0.5,0.9325842696629213,0.5295796553892154,0.0001225487794727087,0.7735794481212824,0.7320417245480769,0.5257785538247551,0.7504466359740232,0.6833332915740766,0.8913042767800938,0.6095889951679524
35,0.728781541288273,0.725,0.6122448979591837,0.8571428571428571,0.4,0.9325842696629213,0.5306357361566367,0.00011946126323891804,0.7807753903817883,0.7232488810172202,0.5377729263950567,0.7484116945831734,0.6666666290598312,0.9420289104179854,0.5547944787483612
36,0.7295831575995956,0.7125,0.6224489795918368,1.0,0.4,0.9662921348314607,0.5285253125546319,0.0001165255016530864,0.7836936054852585,0.7366616998961537,0.5153449974265699,0.7611176694842321,0.6906076928359965,0.9057970292480629,0.6164383097204014
37,0.7299038048620157,0.725,0.6224489795918368,0.8571428571428571,0.5,0.9550561797752809,0.5286883273816717,0.00011373058805475011,0.7809469107556131,0.7444113265895097,0.5138214038832088,0.7607206078026965,0.694915211050467,0.8913042767800938,0.6301369388252991
38,0.7307402750828534,0.6875,0.6020408163265306,0.8571428571428571,0.4,0.9550561797752809,0.5284275278068895,0.00011106659076176584,0.7692253422197924,0.7348733210572542,0.5214491412043571,0.7405697258268854,0.6684491585404239,0.9057970292480629,0.5753424224057079
39,0.7322459210166867,0.7125,0.5714285714285714,0.8571428571428571,0.4,0.9775280898876404,0.5253804846195833,0.00010852453124243766,0.7743848302349076,0.7473919497561348,0.5201181901171914,0.7443914447846455,0.6684210139335203,0.9202897817160319,0.568493107853259
40,0.7326293033518486,0.7,0.6020408163265306,0.8571428571428571,0.4,0.9662921348314607,0.5261760251335598,0.00010609623859636486,0.7794507934394407,0.7421758547314233,0.5204641077606404,0.7482131637424054,0.6683937442884395,0.9347825341840009,0.56164379330081
41,0.7320298328902222,0.6625,0.5612244897959183,0.8571428571428571,0.4,0.9550561797752809,0.5257568878765537,0.00010377425496699288,0.7624579937933242,0.7247391940717726,0.5359058588321269,0.7210144363733777,0.6403940539687951,0.9420289104179854,0.49999996232877
42,0.7335145675901686,0.7125,0.5918367346938775,0.8571428571428571,0.4,0.9775280898876404,0.5235599492295224,0.00010155171185033396,0.7804823908012447,0.7433681088637133,0.5164873214152638,0.7514392901778622,0.673684171523548,0.9275361579500164,0.5753424224057079
43,0.7329290388568781,0.7125,0.5918367346938775,0.8571428571428571,0.4,0.9775280898876404,0.5251555216083064,9.942237375071272e-05,0.7818127770063281,0.7499254832902005,0.5160682566919199,0.75163782101863,0.6718749615071636,0.9347825341840009,0.568493107853259
44,0.7355918015261067,0.7,0.6020408163265306,0.8571428571428571,0.4,0.9550561797752809,0.5223079705427801,9.738049993757159e-05,0.7730007122206708,0.7357675114815886,0.5247189476863994,0.7441929139438777,0.6702127267428724,0.9130434054820474,0.5753424224057079
45,0.7344137733324658,0.7,0.5918367346938775,0.8571428571428571,0.4,0.9775280898876404,0.5231416583908796,9.542081534164026e-05,0.7767529913490496,0.7368107289186888,0.5266647252480426,0.7478161020608699,0.6719576328490267,0.9202897817160319,0.5753424224057079
46,0.7342046551353409,0.7375,0.6122448979591837,0.8571428571428571,0.5,0.9775280898876404,0.5236034049293776,9.353843779535964e-05,0.7951016139669412,0.7412816690761268,0.5266574368980087,0.7689596382405199,0.6878306477982162,0.9420289104179854,0.5958903660630546
47,0.7345531849071402,0.7,0.5918367346938775,0.8571428571428571,0.5,0.9775280898876404,0.5219411545346243,9.1728892584797e-05,0.7818127770063281,0.7450074504855493,0.5168164404256245,0.75163782101863,0.6718749615071636,0.9347825341840009,0.568493107853259
48,0.7350202135240019,0.7125,0.6530612244897959,0.8571428571428571,0.5,0.9775280898876404,0.5213510581560585,8.998804696602747e-05,0.7936453225665517,0.7485842031777882,0.5135658401746064,0.7748162985891299,0.7062146453764909,0.9057970292480629,0.6438355679301969
49,0.7354314777951817,0.725,0.6020408163265306,0.8571428571428571,0.5,0.9775280898876404,0.5215988567263349,8.831203012960032e-05,0.7876868794307467,0.7584202648008633,0.5046857665563571,0.7617132620065354,0.684491938345394,0.9275361579500164,0.5958903660630546
50,0.7370974485318763,0.7125,0.5714285714285714,0.8571428571428571,0.5,0.9775280898876404,0.5190834715145993,8.669730596011505e-05,0.7767529913490496,0.7444113258344583,0.5176643601517386,0.7478161020608699,0.6719576328490267,0.9202897817160319,0.5753424224057079
51,0.7362261250995283,0.725,0.5816326530612245,0.8571428571428571,0.5,0.9775280898876404,0.5191510125140872,8.514057117281482e-05,0.7828691988883425,0.7426229506486752,0.5243443631401894,0.7548639474540866,0.6772486378320899,0.9275361579500164,0.5821917369581568
52,0.737439007352257,0.6875,0.5612244897959183,0.8571428571428571,0.5,0.9662921348314607,0.5194023568876515,8.363875531358644e-05,0.7701438737904798,0.7360655702928139,0.5296293446341677,0.7345145346375077,0.654822298461699,0.9347825341840009,0.5342465350910145
53,0.7369162124701994,0.725,0.6020408163265306,0.8571428571428571,0.5,0.9662921348314607,0.5181107093030466,8.218900620704517e-05,0.785270650042362,0.751862891773442,0.514527311134978,0.758288604730311,0.6808510239927592,0.9275361579500164,0.5890410515106057
54,0.7371253304429655,0.7375,0.6224489795918368,1.0,0.6,0.9775280898876404,0.518195747543907,8.078865357674658e-05,0.7974628870740519,0.7570789844441698,0.5083754352570113,0.7784394867061222,0.7078651247948519,0.9130434054820474,0.6438355679301969
55,0.7370556247179502,0.725,0.6530612244897959,1.0,0.6,0.9662921348314607,0.5162859224141367,7.943522359710187e-05,0.7999945284720282,0.7453055140213977,0.520821663971585,0.7818641439823466,0.7118643625395029,0.9130434054820474,0.6506848824826459
56,0.739781122808923,0.7375,0.6836734693877551,1.0,0.7,0.9662921348314607,0.5164629653351719,7.812638796167448e-05,0.812897734313112,0.7605067062429006,0.5037446232448747,0.798987430363469,0.7325580926852383,0.9130434054820474,0.6849314552448904
57,0.7383939769915187,0.7375,0.5816326530612245,0.8571428571428571,0.6,0.9775280898876404,0.5168527968879127,7.685999298701063e-05,0.7876868794307467,0.7542473904111169,0.5124074140821768,0.7617132620065354,0.684491938345394,0.9275361579500164,0.5958903660630546
58,0.7383939762935136,0.725,0.5816326530612245,0.8571428571428571,0.5,0.9662921348314607,0.5174067124867728,7.563400140497833e-05,0.7791356811315141,0.751564828592912,0.5147333344563997,0.7512407593370944,0.6755318753678158,0.9202897817160319,0.5821917369581568
59,0.7385055054834526,0.7375,0.6530612244897959,0.8571428571428571,0.5,0.9662921348314607,0.5161218490749161,7.444649236276746e-05,0.8012367935627013,0.7575260801282441,0.5069256463322661,0.7790350792284255,0.7010869146089345,0.9347825341840009,0.6232876242728502
60,0.738010594531713,0.7125,0.6122448979591837,0.8571428571428571,0.6,0.9662921348314607,0.5150531778172038,7.329571235459298e-05,0.7850412832932013,0.7505216102453085,0.5125735411101233,0.7613162003249999,0.6885245487772129,0.9130434054820474,0.6095889951679524
61,0.739390770693994,0.7375,0.6020408163265306,0.8571428571428571,0.5,0.9662921348314607,0.5152735360019729,7.217995880637318e-05,0.7876868794307467,0.755141578714645,0.5064914502403332,0.7617132620065354,0.684491938345394,0.9275361579500164,0.5958903660630546
62,0.7385124769334462,0.7,0.6020408163265306,0.8571428571428571,0.5,0.9662921348314607,0.5158402540478333,7.10976601112634e-05,0.7777723457162036,0.7412816679491017,0.5238740643938856,0.7510422284963265,0.677419314776277,0.9130434054820474,0.5890410515106057
63,0.7388610057080953,0.7125,0.5918367346938775,0.8571428571428571,0.4,0.9662921348314607,0.5154991862366061,7.004735380178317e-05,0.7739883718228426,0.7529061101043899,0.5122983241523165,0.7474190403793344,0.6756756355003676,0.9057970292480629,0.5890410515106057
64,0.7396835349983174,0.7375,0.6020408163265306,0.8571428571428571,0.5,0.9662921348314607,0.514803126410728,6.902762106619775e-05,0.7876868794307467,0.7548435156951185,0.510464899874835,0.7617132620065354,0.684491938345394,0.9275361579500164,0.5958903660630546
65,0.7394465350646048,0.75,0.6122448979591837,0.8571428571428571,0.4,0.9662921348314607,0.5135746904119494,6.803714495617896e-05,0.7901180238896813,0.7536512668259808,0.5136789327429055,0.76513791928276,0.6881720023124085,0.9275361579500164,0.6027396806155035
66,0.739397741196695,0.725,0.6428571428571429,1.0,0.5,0.9550561797752809,0.5145966267047294,6.707469583489001e-05,0.7911337735909295,0.7539493282354713,0.5042061763864161,0.7713916413129055,0.7022471476139404,0.9057970292480629,0.6369862533777481
67,0.7395580651519789,0.725,0.6530612244897959,1.0,0.6,0.9662921348314607,0.5138453803193066,6.613909499719739e-05,0.7999945284720282,0.7527570785557638,0.5139277046643498,0.7818641439823466,0.7118643625395029,0.9130434054820474,0.6506848824826459
68,0.7395023001332205,0.75,0.6020408163265306,0.8571428571428571,0.6,0.9775280898876404,0.5148390848259704,6.522924377350137e-05,0.7962908629764267,0.7603576726900572,0.5070825212936287,0.7721857646759767,0.6935483460804741,0.9347825341840009,0.6095889951679524
69,0.7412100929886863,0.7375,0.5714285714285714,0.8571428571428571,0.5,0.9550561797752809,0.5119188378940113,6.434407987399027e-05,0.7794507934394407,0.7460506695882041,0.5179400012985249,0.7482131637424054,0.6683937442884395,0.9347825341840009,0.56164379330081
70,0.7417816811403636,0.725,0.5816326530612245,0.8571428571428571,0.6,0.9662921348314607,0.5120568399222911,6.348261376842856e-05,0.7815330336937572,0.753651264072264,0.5131439276028497,0.7546654166133189,0.6791443450770706,0.9202897817160319,0.5890410515106057
71,0.7407570045047204,0.7,0.5510204081632653,0.8571428571428571,0.5,0.9775280898876404,0.5132639184251384,6.264391413424164e-05,0.7710789427718069,0.7509687050077759,0.5088418965545746,0.7377406610729644,0.6597937770220024,0.9275361579500164,0.5479451641959123
72,0.7424578274059176,0.725,0.6020408163265306,0.8571428571428571,0.6,0.9662921348314607,0.5112712321945535,6.182709330460057e-05,0.7863722719075599,0.7636363638173539,0.5001397875044634,0.7615147311657677,0.6864864456683735,0.9202897817160319,0.6027396806155035
73,0.7414889164621089,0.725,0.5612244897959183,0.8571428571428571,0.5,0.9438202247191011,0.5119404181034083,6.103129271650687e-05,0.7724497048308206,0.7381520118070253,0.52893172800763,0.7379391919137321,0.6581632283683903,0.9347825341840009,0.5410958496434634
74,0.7423811507294837,0.725,0.5510204081632653,0.8571428571428571,0.5,0.9438202247191011,0.5111753253545884,6.02557192905806e-05,0.7701438737904798,0.7403874816997573,0.5202216708091616,0.7345145346375077,0.654822298461699,0.9347825341840009,0.5342465350910145
75,0.741265858057302,0.7125,0.673469387755102,0.8571428571428571,0.6,0.9550561797752809,0.5121325257431758,5.949960905127227e-05,0.7987366790840587,0.7540983605558045,0.5119886388211066,0.77863801754689,0.7055555124382742,0.9202897817160319,0.6369862533777481
76,0.7414122400100338,0.7,0.6428571428571429,0.8571428571428571,0.6,0.9438202247191011,0.5115420951946965,5.8762238040799275e-05,0.7863722719075599,0.7432190733455155,0.5268832527534084,0.7615147311657677,0.6864864456683735,0.9202897817160319,0.6027396806155035
77,0.7427087689183935,0.725,0.7040816326530612,0.8571428571428571,0.6,0.9438202247191011,0.5105824416424629,5.804292231914587e-05,0.803853033731532,0.7605067059153416,0.5092951294018064,0.7885149276940278,0.722543306659096,0.9057970292480629,0.6712328261399926
78,0.741677121904693,0.725,0.5816326530612245,0.8571428571428571,0.5,0.9887640449438202,0.5103830240451855,5.734099977416918e-05,0.785270650042362,0.7603576717573467,0.5008641036307847,0.758288604730311,0.6808510239927592,0.9275361579500164,0.5890410515106057
79,0.7430642686943189,0.75,0.5918367346938775,0.8571428571428571,0.7,0.9662921348314607,0.5103215894181575,5.665585558745079e-05,0.7938407251677402,0.756482861802848,0.5062152651289892,0.7687611073997522,0.6898395316137174,0.9347825341840009,0.6027396806155035
80,0.7419141216140469,0.725,0.5918367346938775,0.8571428571428571,0.6,0.9887640449438202,0.5094825406046604,5.598689313046634e-05,0.7914056189532143,0.757377049528984,0.5021397427679352,0.7653364501235278,0.6861701726177026,0.9347825341840009,0.5958903660630546
81,0.7436637383956183,0.7125,0.5612244897959183,0.8571428571428571,0.5,0.9775280898876404,0.5092868430127863,5.533353760256432e-05,0.7784377283882123,0.7523099833935633,0.5097791768399508,0.7449870373069489,0.6632652688983778,0.9420289104179854,0.5479451641959123
82,0.7443956500912551,0.725,0.5918367346938775,0.8571428571428571,0.5,0.9550561797752809,0.5080223034137166,5.469526149681769e-05,0.7804823908012447,0.7470938900843729,0.51609442965995,0.7514392901778622,0.673684171523548,0.9275361579500164,0.5753424224057079
83,0.7439983269501211,0.725,0.5816326530612245,0.8571428571428571,0.6,0.9550561797752809,0.5094667688192857,5.407154094427824e-05,0.7791356811315141,0.7527570783336898,0.5083680417660719,0.7512407593370944,0.6755318753678158,0.9202897817160319,0.5821917369581568
84,0.7432803568955696,0.725,0.7448979591836735,1.0,0.7,0.9438202247191011,0.5107331398340111,5.34618811798282e-05,0.8196666217830798,0.7514157970998042,0.5132043549704924,0.8090628713513744,0.7485029447093868,0.9057970292480629,0.712328713454686
85,0.7435034150261601,0.6875,0.5714285714285714,0.8571428571428571,0.5,0.9213483146067416,0.5085328030865445,5.286582018015906e-05,0.7604736577160506,0.737257821749113,0.5238432223324271,0.7238435011272988,0.6479591473084152,0.9202897817160319,0.5273972205385655
86,0.7439425624548666,0.725,0.6020408163265306,0.8571428571428571,0.5,0.9438202247191011,0.5086743222375836,5.228290683589876e-05,0.7804823908012447,0.7433681053438415,0.5198325975707853,0.7514392901778622,0.673684171523548,0.9275361579500164,0.5753424224057079
87,0.7429736511620554,0.725,0.6836734693877551,1.0,0.5,0.9550561797752809,0.5082355655296633,5.171270095161162e-05,0.8025422950586995,0.7552906081813281,0.5076880747932613,0.785288801258571,0.7159090461647756,0.9130434054820474,0.6575341970350947
88,0.7448347967222414,0.75,0.6224489795918368,1.0,0.6,0.9662921348314607,0.5073088984367788,5.115480234962888e-05,0.7948663120850379,0.7482861390090291,0.5056920935845366,0.7780424250245865,0.7126436331087358,0.8985506530140783,0.6575341970350947
89,0.7446117382925058,0.7125,0.6326530612244898,0.8571428571428571,0.5,0.9550561797752809,0.5090042884780592,5.060880721430294e-05,0.7863722719075599,0.7467958273757499,0.5143073134723879,0.7615147311657677,0.6864864456683735,0.9202897817160319,0.6027396806155035
90,0.7443120033608376,0.7375,0.6122448979591837,1.0,0.5,0.9662921348314607,0.5070698355865598,5.007434810977429e-05,0.7912718124609109,0.7576751111272373,0.5070931323028091,0.7683640457182166,0.6939890293230638,0.9202897817160319,0.6164383097204014
91,0.7445002084793481,0.75,0.5918367346938775,0.8571428571428571,0.5,0.9887640449438202,0.5075482280994249,4.955106487614103e-05,0.7938407251677402,0.7605067071756112,0.5007280916719519,0.7687611073997522,0.6898395316137174,0.9347825341840009,0.6027396806155035
92,0.7442771502989,0.7125,0.6428571428571429,0.8571428571428571,0.5,0.9662921348314607,0.5066969252216024,4.903860099148005e-05,0.7899631975290665,0.7514157978104408,0.5108697130199072,0.7681655148774489,0.6961325543786845,0.9130434054820474,0.6232876242728502
93,0.7437892094759301,0.75,0.5510204081632653,0.8571428571428571,0.5,0.9325842696629213,0.5063726666929931,4.8536625399719924e-05,0.775142563637136,0.734724291784886,0.5306218199642866,0.7383362535952678,0.6549999639750019,0.9492752866519699,0.5273972205385655
94,0.7439913564723488,0.7125,0.6020408163265306,0.8571428571428571,0.5,0.9550561797752809,0.5070450451647273,4.804482523468323e-05,0.7791356811315141,0.7508196700614185,0.5108596605877496,0.7512407593370944,0.6755318753678158,0.9202897817160319,0.5821917369581568
95,0.7454970024311108,0.725,0.6020408163265306,0.8571428571428571,0.6,0.9662921348314607,0.5063618240322543,4.756289490615018e-05,0.7863722719075599,0.75052160901835,0.5074459891738551,0.7615147311657677,0.6864864456683735,0.9202897817160319,0.6027396806155035
96,0.7434755327411398,0.725,0.5714285714285714,0.8571428571428571,0.5,0.9662921348314607,0.5071057622675016,4.7090532461879775e-05,0.7767529913490496,0.7554396417619308,0.5035909189219446,0.7478161020608699,0.6719576328490267,0.9202897817160319,0.5753424224057079
97,0.7454970028798285,0.7,0.5816326530612245,0.8571428571428571,0.5,0.9325842696629213,0.504896871567969,4.6627461415482685e-05,0.7687633791639332,0.7344262280380672,0.5352136768545017,0.7343160037967399,0.6564102193819876,0.9275361579500164,0.5410958496434634
98,0.7444723264186864,0.7,0.6122448979591837,0.8571428571428571,0.5,0.9213483146067416,0.5050938070593195,4.6173408918548375e-05,0.7734084977688224,0.7402384495903944,0.5217872937994102,0.7411653183491889,0.6632123974334903,0.9275361579500164,0.5547944787483612
99,0.746912031406042,0.7,0.5510204081632653,0.8571428571428571,0.5,0.9213483146067416,0.5040863131389913,4.5728113036602736e-05,0.7610565875014594,0.7362146038845203,0.5255813838361628,0.7208159055326099,0.6417910096532283,0.9347825341840009,0.5068492768812188
